# pair_distribution_function
# distance 	O-O	O-Si	Si-Si	
# avg_rij :	2.659	1.643	2.999	
# std_rij :	0.179	0.083	0.203	
   2.33333	   0.67856	   0.03416	   0.03814	
   2.36667	   1.06738	   0.04711	   0.06488	
   2.40000	   1.55691	   0.04806	   0.11717	
   2.43333	   2.18305	   0.07233	   0.18705	
   2.46667	   2.93284	   0.07038	   0.27872	
   2.50000	   3.41788	   0.07613	   0.35994	
   2.53333	   3.93451	   0.09908	   0.58512	
   2.56667	   4.07201	   0.11360	   0.62518	
   2.60000	   3.84732	   0.12478	   0.70397	
   2.63333	   3.51847	   0.15845	   0.80106	
   2.66667	   3.09282	   0.15634	   0.91987	
   2.70000	   2.61043	   0.20590	   1.05396	
   2.73333	   2.07351	   0.23044	   1.27625	
   2.76667	   1.80456	   0.23792	   1.58254	
   2.80000	   1.55217	   0.28526	   1.72387	
   2.83333	   1.31648	   0.35510	   2.15348	
   2.86667	   1.20181	   0.34900	   2.30163	
   2.90000	   1.10490	   0.43669	   2.56385	
   2.93333	   1.00402	   0.48413	   2.73317	
   2.96667	   1.00862	   0.52148	   2.75861	
   3.00000	   0.95941	   0.62291	   2.78417	
   3.03333	   0.91446	   0.64879	   2.79855	
   3.06667	   0.87721	   0.69547	   2.46571	
   3.10000	   0.82919	   0.78323	   2.57863	
   3.13333	   0.79798	   0.82217	   2.27024	
   3.16667	   0.77135	   0.85499	   2.07947	
   3.20000	   0.72579	   0.97794	   1.58347	
   3.23333	   0.74483	   1.01333	   1.01634	
   3.26667	   0.69322	   1.08396	   0.65029	
   3.30000	   0.71584	   1.16823	   0.44653	
   3.33333	   0.69809	   1.14031	   0.30837	
   3.36667	   0.67822	   1.21593	   0.29314	
   3.40000	   0.68670	   1.23075	   0.26646	
   3.43333	   0.64994	   1.28329	   0.28627	
   3.46667	   0.65370	   1.28645	   0.28511	
   3.50000	   0.61977	   1.35776	   0.29666	
   3.53333	   0.63308	   1.35201	   0.35069	
   3.56667	   0.58355	   1.39351	   0.37681	
   3.60000	   0.54976	   1.39853	   0.38589	
   3.63333	   0.54890	   1.41067	   0.48895	
   3.66667	   0.55408	   1.39736	   0.52773	
   3.70000	   0.56121	   1.46140	   0.57009	
   3.73333	   0.52795	   1.49688	   0.61334	
   3.76667	   0.53237	   1.50709	   0.65498	
   3.80000	   0.55034	   1.57662	   0.68908	
   3.83333	   0.55464	   1.59466	   0.77607	
   3.86667	   0.54483	   1.61676	   0.79632	
   3.90000	   0.55348	   1.61796	   0.84534	
   3.93333	   0.60733	   1.68209	   0.88700	
   3.96667	   0.59222	   1.69792	   0.92274	
   4.00000	   0.61051	   1.72841	   0.95393	
   4.03333	   0.63769	   1.72708	   0.96908	
   4.06667	   0.66834	   1.70464	   1.02441	
   4.10000	   0.67579	   1.67420	   1.07062	
   4.13333	   0.72621	   1.62528	   1.12129	
   4.16667	   0.77419	   1.55603	   1.15027	
   4.20000	   0.79457	   1.45982	   1.16151	
   4.23333	   0.85211	   1.31599	   1.15198	
   4.26667	   0.87734	   1.18858	   1.17968	
   4.30000	   0.95223	   1.09349	   1.25786	
   4.33333	   0.98602	   0.97237	   1.21094	
   4.36667	   1.07675	   0.84574	   1.19978	
   4.40000	   1.07792	   0.81711	   1.21832	
   4.43333	   1.12561	   0.76195	   1.21768	
   4.46667	   1.17413	   0.72114	   1.27156	
   4.50000	   1.24076	   0.68913	   1.27843	
   4.53333	   1.31899	   0.66767	   1.24370	
   4.56667	   1.31619	   0.65650	   1.24967	
   4.60000	   1.38039	   0.64621	   1.26107	
   4.63333	   1.41179	   0.62002	   1.21397	
   4.66667	   1.44791	   0.65151	   1.22291	
   4.70000	   1.45055	   0.62488	   1.25733	
   4.73333	   1.46263	   0.62595	   1.19411	
   4.76667	   1.45976	   0.63170	   1.22393	
   4.80000	   1.48781	   0.65600	   1.23403	
   4.83333	   1.47903	   0.64772	   1.23484	
   4.86667	   1.46432	   0.64345	   1.20995	
   4.90000	   1.45401	   0.66715	   1.15967	
   4.93333	   1.43372	   0.67043	   1.20307	
   4.96667	   1.42874	   0.68496	   1.25712	
   5.00000	   1.38484	   0.70389	   1.16012	
   5.03333	   1.32967	   0.71730	   1.16052	
   5.06667	   1.33937	   0.74480	   1.09879	
   5.10000	   1.29464	   0.75938	   1.15100	
   5.13333	   1.28395	   0.79371	   1.19126	
   5.16667	   1.22336	   0.80651	   1.13575	
   5.20000	   1.20197	   0.83908	   1.10780	
   5.23333	   1.13284	   0.87454	   1.06782	
   5.26667	   1.09843	   0.88362	   1.04874	
   5.30000	   1.06895	   0.93137	   1.07501	
   5.33333	   1.02080	   0.94182	   1.09386	
   5.36667	   0.98878	   0.97536	   1.00521	
   5.40000	   0.96341	   1.00801	   1.00589	
   5.43333	   0.92730	   1.00637	   1.02817	
   5.46667	   0.89402	   1.04654	   0.99599	
   5.50000	   0.86334	   1.06464	   0.94619	
   5.53333	   0.83672	   1.07092	   0.98852	
   5.56667	   0.82464	   1.10127	   0.92813	
   5.60000	   0.81913	   1.12282	   0.87904	
   5.63333	   0.81369	   1.12170	   0.89648	
   5.66667	   0.79485	   1.13872	   0.88704	
   5.70000	   0.76986	   1.17763	   0.87510	
   5.73333	   0.76120	   1.18227	   0.84179	
   5.76667	   0.76479	   1.18113	   0.79514	
   5.80000	   0.76258	   1.20347	   0.76545	
   5.83333	   0.76025	   1.19738	   0.76181	
   5.86667	   0.75641	   1.20795	   0.76072	
   5.90000	   0.77759	   1.19980	   0.69200	
   5.93333	   0.75118	   1.20258	   0.72259	
   5.96667	   0.75800	   1.21057	   0.69461	
   6.00000	   0.76714	   1.20196	   0.72200	
   6.03333	   0.76428	   1.19787	   0.70073	
   6.06667	   0.77224	   1.18462	   0.73349	
   6.10000	   0.79765	   1.17578	   0.72457	
   6.13333	   0.78165	   1.17649	   0.73833	
   6.16667	   0.79062	   1.17154	   0.74357	
   6.20000	   0.80803	   1.16910	   0.74640	
   6.23333	   0.83526	   1.14372	   0.78342	
   6.26667	   0.84689	   1.12288	   0.82490	
   6.30000	   0.85332	   1.11223	   0.80660	
   6.33333	   0.86496	   1.12266	   0.85897	
   6.36667	   0.89029	   1.08201	   0.88415	
   6.40000	   0.90913	   1.08059	   0.90707	
   6.43333	   0.93005	   1.07371	   0.93366	
   6.46667	   0.95504	   1.04550	   0.96254	
   6.50000	   0.97916	   1.02631	   0.97727	
   6.53333	   1.00750	   0.99691	   1.01111	
   6.56667	   1.02338	   0.98200	   1.03137	
   6.60000	   1.03949	   0.96883	   1.03051	
   6.63333	   1.05670	   0.96393	   1.08232	
   6.66667	   1.08363	   0.94711	   1.07074	
   6.70000	   1.10198	   0.93675	   1.11293	
   6.73333	   1.12449	   0.90384	   1.15537	
   6.76667	   1.15331	   0.89873	   1.15120	
   6.80000	   1.17468	   0.89855	   1.11262	
   6.83333	   1.15954	   0.86803	   1.18666	
   6.86667	   1.18675	   0.87064	   1.19866	
   6.90000	   1.19358	   0.85180	   1.19146	
   6.93333	   1.20670	   0.84929	   1.22575	
   6.96667	   1.22923	   0.86053	   1.21369	
   7.00000	   1.21437	   0.84079	   1.20004	
   7.03333	   1.21259	   0.82680	   1.23312	
   7.06667	   1.18680	   0.83427	   1.18894	
   7.10000	   1.19568	   0.84336	   1.20664	
   7.13333	   1.20595	   0.85742	   1.14098	
   7.16667	   1.19240	   0.85924	   1.16071	
   7.20000	   1.15869	   0.86724	   1.18471	
   7.23333	   1.15663	   0.85414	   1.17580	
   7.26667	   1.14342	   0.87966	   1.12866	
   7.30000	   1.15135	   0.87741	   1.12649	
   7.33333	   1.13174	   0.88867	   1.14588	
   7.36667	   1.10645	   0.90959	   1.10078	
   7.40000	   1.06767	   0.91413	   1.09657	
   7.43333	   1.08623	   0.92012	   1.07360	
   7.46667	   1.05622	   0.93791	   1.05969	
   7.50000	   1.04355	   0.94059	   1.05122	
   7.53333	   1.03540	   0.97086	   1.03370	
   7.56667	   1.00922	   0.97245	   1.04728	
   7.60000	   1.00848	   0.98872	   0.97490	
   7.63333	   0.98744	   1.00683	   1.01125	
   7.66667	   0.98093	   1.02849	   0.98834	
   7.70000	   0.97742	   1.03996	   0.99586	
   7.73333	   0.96228	   1.05677	   0.98035	
   7.76667	   0.94407	   1.04829	   0.95560	
   7.80000	   0.93957	   1.07490	   0.91900	
   7.83333	   0.91446	   1.07113	   0.93320	
   7.86667	   0.91666	   1.08304	   0.92363	
   7.90000	   0.90901	   1.09852	   0.95911	
   7.93333	   0.91871	   1.10711	   0.94034	
   7.96667	   0.90551	   1.12390	   0.90877	
   8.00000	   0.89230	   1.12132	   0.92987	
   8.03333	   0.89859	   1.12128	   0.91064	
   8.06667	   0.87841	   1.12679	   0.92121	
   8.10000	   0.87687	   1.14022	   0.90943	
   8.13333	   0.86885	   1.13239	   0.91978	
   8.16667	   0.86488	   1.13316	   0.89645	
   8.20000	   0.88064	   1.13246	   0.91852	
   8.23333	   0.88086	   1.15202	   0.87638	
   8.26667	   0.88859	   1.13129	   0.91541	
   8.30000	   0.89597	   1.11613	   0.91913	
   8.33333	   0.89816	   1.11463	   0.96487	
   8.36667	   0.91425	   1.10478	   0.90849	
   8.40000	   0.90229	   1.10326	   0.93416	
   8.43333	   0.90643	   1.09474	   0.90197	
   8.46667	   0.91873	   1.09181	   0.93375	
   8.50000	   0.91903	   1.06351	   0.93459	
   8.53333	   0.94073	   1.06621	   0.95439	
   8.56667	   0.94516	   1.06034	   0.96348	
   8.60000	   0.97013	   1.03459	   0.95463	
   8.63333	   0.96062	   1.04530	   0.94054	
   8.66667	   0.99045	   1.01419	   0.97663	
   8.70000	   0.98162	   1.00660	   1.01260	
   8.73333	   0.98742	   0.99264	   1.00012	
   8.76667	   1.00615	   0.98921	   1.00941	
   8.80000	   1.02541	   0.98525	   1.00871	
   8.83333	   1.03659	   0.97711	   1.03371	
   8.86667	   1.03883	   0.96064	   1.03542	
   8.90000	   1.05111	   0.95258	   1.03336	
   8.93333	   1.05856	   0.94348	   1.03260	
   8.96667	   1.06400	   0.94487	   1.03893	
   9.00000	   1.07311	   0.94024	   1.02163	
   9.03333	   1.08954	   0.92356	   1.04528	
   9.06667	   1.10686	   0.92672	   1.03635	
   9.10000	   1.10195	   0.92345	   1.06847	
   9.13333	   1.08848	   0.92709	   1.08247	
   9.16667	   1.09726	   0.92798	   1.06823	
   9.20000	   1.09315	   0.91222	   1.10098	
   9.23333	   1.10516	   0.90306	   1.07823	
   9.26667	   1.11491	   0.90615	   1.06081	
   9.30000	   1.10038	   0.92197	   1.08503	
   9.33333	   1.10877	   0.92250	   1.08068	
   9.36667	   1.09074	   0.93009	   1.11304	
   9.40000	   1.09418	   0.92179	   1.07559	
   9.43333	   1.09959	   0.92146	   1.11934	
   9.46667	   1.08828	   0.93101	   1.06725	
   9.50000	   1.07831	   0.94127	   1.05479	
   9.53333	   1.07721	   0.94022	   1.06513	
   9.56667	   1.07293	   0.94100	   1.08003	
   9.60000	   1.05981	   0.94462	   1.07086	
   9.63333	   1.05380	   0.94182	   1.04556	
   9.66667	   1.03575	   0.96149	   1.03725	
   9.70000	   1.04065	   0.96128	   1.05330	
   9.73333	   1.02632	   0.95622	   1.05797	
   9.76667	   1.02585	   0.96834	   1.04968	
   9.80000	   1.00348	   0.98784	   1.02597	
   9.83333	   0.98837	   0.99096	   1.01563	
   9.86667	   0.99814	   1.00231	   1.02904	
   9.90000	   0.98053	   1.01407	   0.99917	
   9.93333	   0.98348	   1.02279	   0.98020	
   9.96667	   0.95531	   1.02724	   0.95763	
